id,브랜드,차종,연식,세부모델,category,name,price
16667,재규어,세단,2016,프리미엄,battery,배터리 교체 (수입차전용),220000
16668,재규어,세단,2016,프리미엄,inspection,기본 무상 점검 (이벤트),0
16669,재규어,세단,2016,스포츠,engine,엔진오일 교환 (기본 합성유),150000
16670,재규어,세단,2016,스포츠,engine,엔진 플러싱 및 첨가제,80000
16671,재규어,세단,2016,스포츠,brake,앞 브레이크 패드 교환,120000
16672,재규어,세단,2016,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
16673,재규어,세단,2016,스포츠,brake,브레이크 오일 1:1 교환,90000
16674,재규어,세단,2016,스포츠,transmission,미션오일 교환 패키지,350000
16675,재규어,세단,2016,스포츠,filter,실내 에어컨/히터 필터,50000
16676,재규어,세단,2016,스포츠,battery,배터리 교체 (수입차전용),220000
16677,재규어,세단,2016,스포츠,inspection,기본 무상 점검 (이벤트),0
16678,재규어,세단,2015,기본형,engine,엔진오일 교환 (기본 합성유),150000
16679,재규어,세단,2015,기본형,engine,엔진 플러싱 및 첨가제,80000
16680,재규어,세단,2015,기본형,brake,앞 브레이크 패드 교환,120000
16681,재규어,세단,2015,기본형,brake,뒤 브레이크 패드/센서 교환,140000
16682,재규어,세단,2015,기본형,brake,브레이크 오일 1:1 교환,90000
16683,재규어,세단,2015,기본형,transmission,미션오일 교환 패키지,350000
16684,재규어,세단,2015,기본형,filter,실내 에어컨/히터 필터,50000
16685,재규어,세단,2015,기본형,battery,배터리 교체 (수입차전용),220000
16686,재규어,세단,2015,기본형,inspection,기본 무상 점검 (이벤트),0
16687,재규어,세단,2015,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
16688,재규어,세단,2015,프리미엄,engine,엔진 플러싱 및 첨가제,80000
16689,재규어,세단,2015,프리미엄,brake,앞 브레이크 패드 교환,120000
16690,재규어,세단,2015,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
16691,재규어,세단,2015,프리미엄,brake,브레이크 오일 1:1 교환,90000
16692,재규어,세단,2015,프리미엄,transmission,미션오일 교환 패키지,350000
16693,재규어,세단,2015,프리미엄,filter,실내 에어컨/히터 필터,50000
16694,재규어,세단,2015,프리미엄,battery,배터리 교체 (수입차전용),220000
16695,재규어,세단,2015,프리미엄,inspection,기본 무상 점검 (이벤트),0
16696,재규어,세단,2015,스포츠,engine,엔진오일 교환 (기본 합성유),150000
16697,재규어,세단,2015,스포츠,engine,엔진 플러싱 및 첨가제,80000
16698,재규어,세단,2015,스포츠,brake,앞 브레이크 패드 교환,120000
16699,재규어,세단,2015,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
16700,재규어,세단,2015,스포츠,brake,브레이크 오일 1:1 교환,90000
16701,재규어,세단,2015,스포츠,transmission,미션오일 교환 패키지,350000
16702,재규어,세단,2015,스포츠,filter,실내 에어컨/히터 필터,50000
16703,재규어,세단,2015,스포츠,battery,배터리 교체 (수입차전용),220000
16704,재규어,세단,2015,스포츠,inspection,기본 무상 점검 (이벤트),0
16705,재규어,세단,2014,기본형,engine,엔진오일 교환 (기본 합성유),150000
16706,재규어,세단,2014,기본형,engine,엔진 플러싱 및 첨가제,80000
16707,재규어,세단,2014,기본형,brake,앞 브레이크 패드 교환,120000
16708,재규어,세단,2014,기본형,brake,뒤 브레이크 패드/센서 교환,140000
16709,재규어,세단,2014,기본형,brake,브레이크 오일 1:1 교환,90000
16710,재규어,세단,2014,기본형,transmission,미션오일 교환 패키지,350000
16711,재규어,세단,2014,기본형,filter,실내 에어컨/히터 필터,50000
16712,재규어,세단,2014,기본형,battery,배터리 교체 (수입차전용),220000
16713,재규어,세단,2014,기본형,inspection,기본 무상 점검 (이벤트),0
16714,재규어,세단,2014,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
16715,재규어,세단,2014,프리미엄,engine,엔진 플러싱 및 첨가제,80000
16716,재규어,세단,2014,프리미엄,brake,앞 브레이크 패드 교환,120000
16717,재규어,세단,2014,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
16718,재규어,세단,2014,프리미엄,brake,브레이크 오일 1:1 교환,90000
16719,재규어,세단,2014,프리미엄,transmission,미션오일 교환 패키지,350000
16720,재규어,세단,2014,프리미엄,filter,실내 에어컨/히터 필터,50000
16721,재규어,세단,2014,프리미엄,battery,배터리 교체 (수입차전용),220000
16722,재규어,세단,2014,프리미엄,inspection,기본 무상 점검 (이벤트),0
16723,재규어,세단,2014,스포츠,engine,엔진오일 교환 (기본 합성유),150000
16724,재규어,세단,2014,스포츠,engine,엔진 플러싱 및 첨가제,80000
16725,재규어,세단,2014,스포츠,brake,앞 브레이크 패드 교환,120000
16726,재규어,세단,2014,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
16727,재규어,세단,2014,스포츠,brake,브레이크 오일 1:1 교환,90000
16728,재규어,세단,2014,스포츠,transmission,미션오일 교환 패키지,350000
16729,재규어,세단,2014,스포츠,filter,실내 에어컨/히터 필터,50000
16730,재규어,세단,2014,스포츠,battery,배터리 교체 (수입차전용),220000
16731,재규어,세단,2014,스포츠,inspection,기본 무상 점검 (이벤트),0
16732,재규어,세단,2013,기본형,engine,엔진오일 교환 (기본 합성유),150000
16733,재규어,세단,2013,기본형,engine,엔진 플러싱 및 첨가제,80000
16734,재규어,세단,2013,기본형,brake,앞 브레이크 패드 교환,120000
16735,재규어,세단,2013,기본형,brake,뒤 브레이크 패드/센서 교환,140000
16736,재규어,세단,2013,기본형,brake,브레이크 오일 1:1 교환,90000
16737,재규어,세단,2013,기본형,transmission,미션오일 교환 패키지,350000
16738,재규어,세단,2013,기본형,filter,실내 에어컨/히터 필터,50000
16739,재규어,세단,2013,기본형,battery,배터리 교체 (수입차전용),220000
16740,재규어,세단,2013,기본형,inspection,기본 무상 점검 (이벤트),0
16741,재규어,세단,2013,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
16742,재규어,세단,2013,프리미엄,engine,엔진 플러싱 및 첨가제,80000
16743,재규어,세단,2013,프리미엄,brake,앞 브레이크 패드 교환,120000
16744,재규어,세단,2013,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
16745,재규어,세단,2013,프리미엄,brake,브레이크 오일 1:1 교환,90000
16746,재규어,세단,2013,프리미엄,transmission,미션오일 교환 패키지,350000
16747,재규어,세단,2013,프리미엄,filter,실내 에어컨/히터 필터,50000
16748,재규어,세단,2013,프리미엄,battery,배터리 교체 (수입차전용),220000
16749,재규어,세단,2013,프리미엄,inspection,기본 무상 점검 (이벤트),0
16750,재규어,세단,2013,스포츠,engine,엔진오일 교환 (기본 합성유),150000
16751,재규어,세단,2013,스포츠,engine,엔진 플러싱 및 첨가제,80000
16752,재규어,세단,2013,스포츠,brake,앞 브레이크 패드 교환,120000
16753,재규어,세단,2013,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
16754,재규어,세단,2013,스포츠,brake,브레이크 오일 1:1 교환,90000
16755,재규어,세단,2013,스포츠,transmission,미션오일 교환 패키지,350000
16756,재규어,세단,2013,스포츠,filter,실내 에어컨/히터 필터,50000
16757,재규어,세단,2013,스포츠,battery,배터리 교체 (수입차전용),220000
16758,재규어,세단,2013,스포츠,inspection,기본 무상 점검 (이벤트),0
16759,재규어,세단,2012,기본형,engine,엔진오일 교환 (기본 합성유),150000
16760,재규어,세단,2012,기본형,engine,엔진 플러싱 및 첨가제,80000
16761,재규어,세단,2012,기본형,brake,앞 브레이크 패드 교환,120000
16762,재규어,세단,2012,기본형,brake,뒤 브레이크 패드/센서 교환,140000
16763,재규어,세단,2012,기본형,brake,브레이크 오일 1:1 교환,90000
16764,재규어,세단,2012,기본형,transmission,미션오일 교환 패키지,350000
16765,재규어,세단,2012,기본형,filter,실내 에어컨/히터 필터,50000
16766,재규어,세단,2012,기본형,battery,배터리 교체 (수입차전용),220000
16767,재규어,세단,2012,기본형,inspection,기본 무상 점검 (이벤트),0
16768,재규어,세단,2012,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
16769,재규어,세단,2012,프리미엄,engine,엔진 플러싱 및 첨가제,80000
16770,재규어,세단,2012,프리미엄,brake,앞 브레이크 패드 교환,120000
16771,재규어,세단,2012,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
16772,재규어,세단,2012,프리미엄,brake,브레이크 오일 1:1 교환,90000
16773,재규어,세단,2012,프리미엄,transmission,미션오일 교환 패키지,350000
16774,재규어,세단,2012,프리미엄,filter,실내 에어컨/히터 필터,50000
16775,재규어,세단,2012,프리미엄,battery,배터리 교체 (수입차전용),220000
16776,재규어,세단,2012,프리미엄,inspection,기본 무상 점검 (이벤트),0
16777,재규어,세단,2012,스포츠,engine,엔진오일 교환 (기본 합성유),150000
16778,재규어,세단,2012,스포츠,engine,엔진 플러싱 및 첨가제,80000
16779,재규어,세단,2012,스포츠,brake,앞 브레이크 패드 교환,120000
16780,재규어,세단,2012,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
16781,재규어,세단,2012,스포츠,brake,브레이크 오일 1:1 교환,90000
16782,재규어,세단,2012,스포츠,transmission,미션오일 교환 패키지,350000
16783,재규어,세단,2012,스포츠,filter,실내 에어컨/히터 필터,50000
16784,재규어,세단,2012,스포츠,battery,배터리 교체 (수입차전용),220000
16785,재규어,세단,2012,스포츠,inspection,기본 무상 점검 (이벤트),0
16786,재규어,세단,2011,기본형,engine,엔진오일 교환 (기본 합성유),150000
16787,재규어,세단,2011,기본형,engine,엔진 플러싱 및 첨가제,80000
16788,재규어,세단,2011,기본형,brake,앞 브레이크 패드 교환,120000
16789,재규어,세단,2011,기본형,brake,뒤 브레이크 패드/센서 교환,140000
16790,재규어,세단,2011,기본형,brake,브레이크 오일 1:1 교환,90000
16791,재규어,세단,2011,기본형,transmission,미션오일 교환 패키지,350000
16792,재규어,세단,2011,기본형,filter,실내 에어컨/히터 필터,50000
16793,재규어,세단,2011,기본형,battery,배터리 교체 (수입차전용),220000
16794,재규어,세단,2011,기본형,inspection,기본 무상 점검 (이벤트),0
16795,재규어,세단,2011,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
16796,재규어,세단,2011,프리미엄,engine,엔진 플러싱 및 첨가제,80000
16797,재규어,세단,2011,프리미엄,brake,앞 브레이크 패드 교환,120000
16798,재규어,세단,2011,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
16799,재규어,세단,2011,프리미엄,brake,브레이크 오일 1:1 교환,90000
16800,재규어,세단,2011,프리미엄,transmission,미션오일 교환 패키지,350000
16801,재규어,세단,2011,프리미엄,filter,실내 에어컨/히터 필터,50000
16802,재규어,세단,2011,프리미엄,battery,배터리 교체 (수입차전용),220000
16803,재규어,세단,2011,프리미엄,inspection,기본 무상 점검 (이벤트),0
16804,재규어,세단,2011,스포츠,engine,엔진오일 교환 (기본 합성유),150000
16805,재규어,세단,2011,스포츠,engine,엔진 플러싱 및 첨가제,80000
16806,재규어,세단,2011,스포츠,brake,앞 브레이크 패드 교환,120000
16807,재규어,세단,2011,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
16808,재규어,세단,2011,스포츠,brake,브레이크 오일 1:1 교환,90000
16809,재규어,세단,2011,스포츠,transmission,미션오일 교환 패키지,350000
16810,재규어,세단,2011,스포츠,filter,실내 에어컨/히터 필터,50000
16811,재규어,세단,2011,스포츠,battery,배터리 교체 (수입차전용),220000
16812,재규어,세단,2011,스포츠,inspection,기본 무상 점검 (이벤트),0
16813,재규어,세단,2010,기본형,engine,엔진오일 교환 (기본 합성유),150000
16814,재규어,세단,2010,기본형,engine,엔진 플러싱 및 첨가제,80000
16815,재규어,세단,2010,기본형,brake,앞 브레이크 패드 교환,120000
16816,재규어,세단,2010,기본형,brake,뒤 브레이크 패드/센서 교환,140000
16817,재규어,세단,2010,기본형,brake,브레이크 오일 1:1 교환,90000
16818,재규어,세단,2010,기본형,transmission,미션오일 교환 패키지,350000
16819,재규어,세단,2010,기본형,filter,실내 에어컨/히터 필터,50000
16820,재규어,세단,2010,기본형,battery,배터리 교체 (수입차전용),220000
16821,재규어,세단,2010,기본형,inspection,기본 무상 점검 (이벤트),0
16822,재규어,세단,2010,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
16823,재규어,세단,2010,프리미엄,engine,엔진 플러싱 및 첨가제,80000
16824,재규어,세단,2010,프리미엄,brake,앞 브레이크 패드 교환,120000
16825,재규어,세단,2010,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
16826,재규어,세단,2010,프리미엄,brake,브레이크 오일 1:1 교환,90000
16827,재규어,세단,2010,프리미엄,transmission,미션오일 교환 패키지,350000
16828,재규어,세단,2010,프리미엄,filter,실내 에어컨/히터 필터,50000
16829,재규어,세단,2010,프리미엄,battery,배터리 교체 (수입차전용),220000
16830,재규어,세단,2010,프리미엄,inspection,기본 무상 점검 (이벤트),0
16831,재규어,세단,2010,스포츠,engine,엔진오일 교환 (기본 합성유),150000
16832,재규어,세단,2010,스포츠,engine,엔진 플러싱 및 첨가제,80000
16833,재규어,세단,2010,스포츠,brake,앞 브레이크 패드 교환,120000
16834,재규어,세단,2010,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
16835,재규어,세단,2010,스포츠,brake,브레이크 오일 1:1 교환,90000
16836,재규어,세단,2010,스포츠,transmission,미션오일 교환 패키지,350000
